bbox_gap_voxels,contact_fraction_r1,contact_fraction_r2,duplicate_score_r1,duplicate_score_r2,exact_voxel_iou,gt_false_split_pair,gt_instance_id,gt_instance_label,label_hist_cosine,left_index,left_label,left_uid,min_distance_m,right_index,right_label,right_uid,scene,voxel_size_m
0,0.0,0.0,0.0,0.0,0.0,True,88,ceiling,0.0031427284417999673,22,pillow,b1d05c8f-8139-4d04-9ea7-ffa368838cfb,0.33166247903554,27,paper bag,f3348e75-9fad-43a4-a9cc-fcad71e14993,room0,0.05
0,0.5950704225352113,0.8556338028169014,0.2375298690564409,0.3415370306551192,0.04,True,88,ceiling,0.39916262018952203,22,pillow,b1d05c8f-8139-4d04-9ea7-ffa368838cfb,0.0,51,pillow,fe8561fd-039d-480a-b45d-b319cc011338,room0,0.05
0,0.22362869198312235,0.4472573839662447,0.012694858033323193,0.025389716066646386,0.02452316076294278,True,88,ceiling,0.056767572715049,23,sofa chair,3cb7b117-0a9e-4527-9ba5-d2c2f127c7fb,0.0,27,paper bag,f3348e75-9fad-43a4-a9cc-fcad71e14993,room0,0.05
0,0.7766990291262136,0.9572815533980582,0.29930193039153985,0.3688896292075729,0.08251807741386644,True,88,ceiling,0.3853512353791076,23,sofa chair,3cb7b117-0a9e-4527-9ba5-d2c2f127c7fb,0.0,51,pillow,fe8561fd-039d-480a-b45d-b319cc011338,room0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,0.024774797333542393,24,end table,ab35e58b-5fc2-42a1-8099-c287ee7fd12f,0.18027756377319948,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,room0,0.05
0,0.8055555555555556,0.9444444444444444,0.7936718646755787,0.930511841343782,0.0891089108910891,False,,,0.9852478320110633,24,end table,ab35e58b-5fc2-42a1-8099-c287ee7fd12f,0.0,68,end table,cab56457-7af7-48ab-9298-1cb73bd0f4a6,room0,0.05
0,0.004219409282700422,0.08860759493670886,4.052837630747794e-06,8.510959024570367e-05,0.0,True,88,ceiling,0.0009605225184872272,27,paper bag,f3348e75-9fad-43a4-a9cc-fcad71e14993,0.08660254037844387,51,pillow,fe8561fd-039d-480a-b45d-b319cc011338,room0,0.05
0,0.6918918918918919,0.9621621621621622,0.33622055337567625,0.4675567070380498,0.029217719132893498,False,,,0.4859437685507821,28,pillow,9260cac3-0509-4ce5-9327-ea6648bcd116,0.0,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,room0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,0.22831296229326786,29,pillow,eabd0d1a-941c-4434-a64c-4ba4d3020617,0.18708286933869708,30,pillow,7e91358a-7ee0-42d1-a034-5d1cae4d701e,room0,0.05
0,0.0,0.22641509433962265,0.0,0.061658483400849125,0.0,False,,,0.2723249683537503,29,pillow,eabd0d1a-941c-4434-a64c-4ba4d3020617,0.1,31,pillow,749f087c-3ccc-4137-a3e8-dfddd3380fda,room0,0.05
