both_positive_ap_lift,mean_auroc,min_auroc,office0_auroc,room0_auroc,score,target
False,0.45287923220474535,0.4380165289256198,0.4380165289256198,0.46774193548387094,voxel_second_region_size_residual,sidecar_original_mask
True,0.5394764957264957,0.4375,0.4375,0.6414529914529915,framebalanced_semantic_mean,sidecar_strict_unified
True,0.48750000000000004,0.4375,0.4375,0.5375000000000001,framebalanced_semantic_mean,sidecar_original_unified
False,0.49685171673518636,0.43378607809847197,0.5599173553719008,0.43378607809847197,combined_mean,sidecar_original_mask
False,0.5049302549302549,0.4318181818181818,0.4318181818181818,0.578042328042328,semantic_mean,sidecar_strict_mask
False,0.48734372588362407,0.4318181818181818,0.4318181818181818,0.5428692699490663,semantic_mean,sidecar_original_mask
False,0.5502450980392156,0.429193899782135,0.6712962962962962,0.429193899782135,framebalanced_semantic_mean,sidecar_original_association
True,0.5892857142857144,0.4285714285714286,0.7500000000000001,0.4285714285714286,pair_conflict,geometry_overmerge_2cm
True,0.5892857142857144,0.4285714285714286,0.7500000000000001,0.4285714285714286,pair_conflict,geometry_overmerge_5cm
True,0.5892857142857144,0.4285714285714286,0.7500000000000001,0.4285714285714286,pair_conflict,geometry_overmerge_7cm
True,0.7142857142857143,0.42857142857142855,1.0,0.42857142857142855,size_num_detections,geometry_partition_2cm
True,0.7142857142857143,0.42857142857142855,1.0,0.42857142857142855,size_num_detections,geometry_partition_5cm
True,0.7142857142857143,0.42857142857142855,1.0,0.42857142857142855,size_num_detections,geometry_partition_7cm
True,0.5669642857142857,0.42857142857142855,0.7053571428571429,0.42857142857142855,combined_top2_mean,sidecar_strict_association
False,0.48657407407407405,0.42685185185185187,0.5462962962962963,0.42685185185185187,framebalanced_mean_disagreement_size_residual,sidecar_original_unified
False,0.4370168001866687,0.42620751341681573,0.4478260869565217,0.42620751341681573,mean_owner_entropy,sidecar_conservative_unified
False,0.48609203296703296,0.423076923076923,0.5491071428571429,0.423076923076923,frozen_semantic_max,sidecar_strict_association
False,0.5147915532394804,0.41956521739130437,0.41956521739130437,0.6100178890876565,frozen_semantic_max,sidecar_conservative_unified
False,0.4681260435813608,0.41765704584040747,0.5185950413223142,0.41765704584040747,frozen_combined_max,sidecar_original_mask
False,0.4988011427405367,0.4173553719008265,0.4173553719008265,0.5802469135802469,framebalanced_majority_entropy,sidecar_strict_mask
False,0.48456902720677997,0.4173553719008265,0.4173553719008265,0.5517826825127334,framebalanced_majority_entropy,sidecar_original_mask
True,0.46547619047619043,0.41666666666666663,0.5142857142857142,0.41666666666666663,framebalanced_mean_disagreement_size_residual,sidecar_conservative_association
False,0.47326327014550507,0.41553480475382004,0.53099173553719,0.41553480475382004,combined_top2_mean,sidecar_original_mask
False,0.42736950549450553,0.4151785714285715,0.4151785714285715,0.43956043956043955,voxel_vote_entropy,sidecar_strict_association
False,0.45619658119658113,0.41239316239316237,0.4999999999999999,0.41239316239316237,mean_owner_entropy,sidecar_strict_unified
False,0.4736111111111111,0.40925925925925927,0.40925925925925927,0.537962962962963,voxel_vote_entropy,sidecar_conservative_mask
False,0.520260989010989,0.4065934065934066,0.6339285714285715,0.4065934065934066,framebalanced_semantic_mean,sidecar_strict_association
False,0.5304386715407949,0.4043478260869565,0.4043478260869565,0.6565295169946332,voxel_majority_entropy,sidecar_conservative_unified
False,0.5273080812009022,0.4043478260869565,0.4043478260869565,0.6502683363148479,framebalanced_majority_entropy_size_residual,sidecar_conservative_unified
False,0.43773148148148155,0.4032407407407408,0.47222222222222227,0.4032407407407408,combined_top2_mean,sidecar_original_unified
False,0.5197458791208791,0.40109890109890106,0.6383928571428572,0.40109890109890106,frozen_combined_max,sidecar_strict_association
False,0.4773504273504273,0.39914529914529917,0.5555555555555555,0.39914529914529917,multi_owner_voxel_fraction,sidecar_strict_unified
False,0.5097222222222222,0.39675925925925926,0.6226851851851851,0.39675925925925926,pair_conflict,sidecar_original_unified
False,0.5253917378917379,0.39351851851851855,0.39351851851851855,0.6572649572649573,voxel_second_fraction,sidecar_strict_unified
False,0.48657407407407405,0.39351851851851855,0.39351851851851855,0.5796296296296296,voxel_second_fraction,sidecar_original_unified
False,0.4490868278747066,0.3919753086419753,0.5061983471074379,0.3919753086419753,mean_owner_entropy,sidecar_strict_mask
False,0.521009955666174,0.391304347826087,0.391304347826087,0.6507155635062611,semantic_mean,sidecar_conservative_unified
False,0.522190246558295,0.3869565217391304,0.3869565217391304,0.6574239713774598,framebalanced_majority_entropy,sidecar_conservative_unified
False,0.48641207124523606,0.3869565217391304,0.3869565217391304,0.5858676207513417,voxel_second_region_size_residual,sidecar_conservative_unified
False,0.3886307070078556,0.3859570661896244,0.3913043478260869,0.3859570661896244,owner_overlap_mean,sidecar_conservative_unified
False,0.6030219780219781,0.3846153846153846,0.8214285714285715,0.3846153846153846,size_object_voxels,sidecar_strict_association
False,0.5130952380952382,0.38333333333333336,0.6428571428571429,0.38333333333333336,voxel_mean_disagreement,sidecar_conservative_association
False,0.49404761904761907,0.38333333333333336,0.6047619047619047,0.38333333333333336,framebalanced_mean_disagreement,sidecar_conservative_association
False,0.4369047619047619,0.3833333333333333,0.4904761904761905,0.3833333333333333,nonspatial_owner_label_entropy,sidecar_conservative_association
False,0.4392393248813876,0.3828264758497317,0.4956521739130435,0.3828264758497317,multi_owner_voxel_fraction,sidecar_conservative_unified
False,0.44328703703703703,0.38101851851851853,0.5055555555555555,0.38101851851851853,mean_owner_entropy,sidecar_conservative_mask
False,0.47973901098901095,0.3791208791208791,0.5803571428571428,0.3791208791208791,nonspatial_owner_label_entropy,sidecar_strict_association
False,0.41595441595441596,0.3782051282051282,0.4537037037037037,0.3782051282051282,owner_overlap_mean,sidecar_strict_unified
False,0.4716346153846154,0.3680555555555556,0.3680555555555556,0.5752136752136752,frozen_semantic_max,sidecar_strict_unified
False,0.4078703703703704,0.3680555555555556,0.3680555555555556,0.4476851851851852,frozen_semantic_max,sidecar_original_unified
False,0.4924581515104744,0.3671477079796265,0.6177685950413223,0.3671477079796265,pair_conflict,sidecar_original_mask
False,0.5166666666666667,0.3666666666666667,0.6666666666666667,0.3666666666666667,persistent_conflict_fraction,sidecar_conservative_association
False,0.5031318082788672,0.36274509803921573,0.6435185185185185,0.36274509803921573,frozen_semantic_max,sidecar_original_association
False,0.49490740740740746,0.3564814814814815,0.3564814814814815,0.6333333333333334,framebalanced_majority_entropy_size_residual,sidecar_strict_unified
False,0.46296296296296297,0.3564814814814815,0.3564814814814815,0.5694444444444444,framebalanced_majority_entropy_size_residual,sidecar_original_unified
False,0.44598401037794977,0.3553719008264463,0.3553719008264463,0.5365961199294532,voxel_second_region,sidecar_strict_mask
False,0.42577593343529446,0.3553719008264463,0.3553719008264463,0.4961799660441426,voxel_second_region,sidecar_original_mask
False,0.3701388888888889,0.35324074074074074,0.38703703703703707,0.35324074074074074,foreign_owner_link_fraction,sidecar_conservative_mask
False,0.48746438746438747,0.35185185185185186,0.35185185185185186,0.6230769230769231,voxel_majority_entropy,sidecar_strict_unified
False,0.46296296296296297,0.35185185185185186,0.35185185185185186,0.5740740740740741,voxel_majority_entropy,sidecar_original_unified
False,0.40625,0.35138888888888886,0.46111111111111114,0.35138888888888886,owner_overlap_mean,sidecar_conservative_mask
False,0.42384259259259255,0.3476851851851852,0.4999999999999999,0.3476851851851852,mean_owner_entropy,sidecar_original_unified
False,0.44212962962962965,0.3453703703703704,0.538888888888889,0.3453703703703704,multi_owner_voxel_fraction,sidecar_conservative_mask
False,0.4066822627428688,0.34435626102292766,0.46900826446280985,0.34435626102292766,owner_overlap_mean,sidecar_strict_mask
False,0.48347578347578346,0.34259259259259256,0.34259259259259256,0.6243589743589744,semantic_mean,sidecar_strict_unified
False,0.4317129629629629,0.34259259259259256,0.34259259259259256,0.5208333333333333,semantic_mean,sidecar_original_unified
False,0.4439543341058493,0.34038800705467376,0.5475206611570248,0.34038800705467376,multi_owner_voxel_fraction,sidecar_strict_mask
False,0.4870642701525055,0.33986928104575165,0.6342592592592593,0.33986928104575165,frozen_combined_max,sidecar_original_association
False,0.5328159041394336,0.33877995642701525,0.7268518518518519,0.33877995642701525,framebalanced_mean_disagreement,sidecar_original_association
False,0.5374455337690631,0.3387799564270152,0.7361111111111112,0.3387799564270152,voxel_mean_disagreement,sidecar_original_association
False,0.44462250712250717,0.33796296296296297,0.33796296296296297,0.5512820512820513,voxel_second_region_size_residual,sidecar_strict_unified
False,0.3912037037037037,0.33796296296296297,0.33796296296296297,0.4444444444444444,voxel_second_region_size_residual,sidecar_original_unified
False,0.483511396011396,0.3379629629629629,0.3379629629629629,0.629059829059829,framebalanced_majority_entropy,sidecar_strict_unified
False,0.45925925925925926,0.3379629629629629,0.3379629629629629,0.5805555555555556,framebalanced_majority_entropy,sidecar_original_unified
True,0.5952380952380953,0.33333333333333337,0.33333333333333337,0.8571428571428572,frozen_semantic_max,geometry_overmerge_2cm
True,0.5952380952380953,0.33333333333333337,0.33333333333333337,0.8571428571428572,voxel_second_fraction,geometry_overmerge_2cm
True,0.5952380952380953,0.33333333333333337,0.33333333333333337,0.8571428571428572,frozen_semantic_max,geometry_overmerge_5cm
True,0.5952380952380953,0.33333333333333337,0.33333333333333337,0.8571428571428572,voxel_second_fraction,geometry_overmerge_5cm
True,0.5952380952380953,0.33333333333333337,0.33333333333333337,0.8571428571428572,frozen_semantic_max,geometry_overmerge_7cm
True,0.5952380952380953,0.33333333333333337,0.33333333333333337,0.8571428571428572,voxel_second_fraction,geometry_overmerge_7cm
True,0.4523809523809524,0.33333333333333337,0.33333333333333337,0.5714285714285714,semantic_mean,geometry_overmerge_2cm
True,0.4523809523809524,0.33333333333333337,0.33333333333333337,0.5714285714285714,voxel_second_region,geometry_overmerge_2cm
True,0.4523809523809524,0.33333333333333337,0.33333333333333337,0.5714285714285714,voxel_second_region_size_residual,geometry_overmerge_2cm
True,0.4523809523809524,0.33333333333333337,0.33333333333333337,0.5714285714285714,semantic_mean,geometry_overmerge_5cm
True,0.4523809523809524,0.33333333333333337,0.33333333333333337,0.5714285714285714,voxel_second_region,geometry_overmerge_5cm
True,0.4523809523809524,0.33333333333333337,0.33333333333333337,0.5714285714285714,voxel_second_region_size_residual,geometry_overmerge_5cm
True,0.4523809523809524,0.33333333333333337,0.33333333333333337,0.5714285714285714,semantic_mean,geometry_overmerge_7cm
True,0.4523809523809524,0.33333333333333337,0.33333333333333337,0.5714285714285714,voxel_second_region,geometry_overmerge_7cm
True,0.4523809523809524,0.33333333333333337,0.33333333333333337,0.5714285714285714,voxel_second_region_size_residual,geometry_overmerge_7cm
False,0.5142857142857142,0.3333333333333333,0.6952380952380952,0.3333333333333333,size_object_voxels,sidecar_conservative_association
False,0.34265818356727445,0.332010582010582,0.35330578512396693,0.332010582010582,foreign_owner_link_fraction,sidecar_strict_mask
False,0.3912037037037037,0.3310185185185185,0.45138888888888895,0.3310185185185185,frozen_combined_max,sidecar_original_unified
False,0.582380174291939,0.326797385620915,0.837962962962963,0.326797385620915,nonspatial_owner_label_entropy,sidecar_original_association
False,0.48300137362637363,0.31868131868131866,0.6473214285714286,0.31868131868131866,voxel_mean_disagreement,sidecar_strict_association
False,0.39148351648351654,0.31868131868131866,0.46428571428571436,0.31868131868131866,framebalanced_mean_disagreement_size_residual,sidecar_strict_association
False,0.4681372549019608,0.31590413943355117,0.6203703703703703,0.31590413943355117,framebalanced_mean_disagreement_size_residual,sidecar_original_association
False,0.40717387643996683,0.3081494057724957,0.5061983471074379,0.3081494057724957,mean_owner_entropy,sidecar_original_mask
False,0.4556175624173602,0.30434782608695654,0.30434782608695654,0.6068872987477638,voxel_second_region,sidecar_conservative_unified
False,0.43526872520805787,0.30434782608695654,0.30434782608695654,0.5661896243291592,voxel_vote_entropy,sidecar_conservative_unified
False,0.4263888888888888,0.2972222222222222,0.5555555555555555,0.2972222222222222,multi_owner_voxel_fraction,sidecar_original_unified
False,0.4229052197802198,0.2967032967032967,0.5491071428571429,0.2967032967032967,persistent_conflict_fraction,sidecar_strict_association
False,0.4541552197802198,0.29670329670329665,0.6116071428571429,0.29670329670329665,framebalanced_mean_disagreement,sidecar_strict_association
False,0.40081369248035914,0.29545454545454547,0.29545454545454547,0.5061728395061729,voxel_vote_entropy,sidecar_strict_mask
False,0.38372048155579563,0.29545454545454547,0.29545454545454547,0.47198641765704585,voxel_vote_entropy,sidecar_original_mask
False,0.4554738562091503,0.29520697167755994,0.6157407407407407,0.29520697167755994,voxel_vote_entropy,sidecar_original_association
False,0.4568355119825708,0.2886710239651416,0.625,0.2886710239651416,persistent_conflict_fraction,sidecar_original_association
False,0.3232193732193732,0.287037037037037,0.287037037037037,0.3594017094017094,foreign_owner_link_fraction,sidecar_strict_unified
True,0.30952380952380953,0.2857142857142857,0.33333333333333337,0.2857142857142857,framebalanced_mean_disagreement_size_residual,geometry_overmerge_2cm
True,0.30952380952380953,0.2857142857142857,0.33333333333333337,0.2857142857142857,framebalanced_semantic_mean,geometry_overmerge_2cm
True,0.30952380952380953,0.2857142857142857,0.33333333333333337,0.2857142857142857,framebalanced_mean_disagreement_size_residual,geometry_overmerge_5cm
True,0.30952380952380953,0.2857142857142857,0.33333333333333337,0.2857142857142857,framebalanced_semantic_mean,geometry_overmerge_5cm
True,0.30952380952380953,0.2857142857142857,0.33333333333333337,0.2857142857142857,framebalanced_mean_disagreement_size_residual,geometry_overmerge_7cm
True,0.30952380952380953,0.2857142857142857,0.33333333333333337,0.2857142857142857,framebalanced_semantic_mean,geometry_overmerge_7cm
False,0.36342592592592593,0.27314814814814814,0.4537037037037037,0.27314814814814814,owner_overlap_mean,sidecar_original_unified
False,0.30738294349576956,0.2614601018675722,0.35330578512396693,0.2614601018675722,foreign_owner_link_fraction,sidecar_original_mask
False,0.36247526975262734,0.2559422750424448,0.46900826446280985,0.2559422750424448,owner_overlap_mean,sidecar_original_mask
False,0.4155626780626781,0.2546296296296296,0.2546296296296296,0.5764957264957266,voxel_second_region,sidecar_strict_unified
False,0.3680555555555556,0.2546296296296296,0.2546296296296296,0.4814814814814815,voxel_second_region,sidecar_original_unified
False,0.3979114341438774,0.24830220713073003,0.5475206611570248,0.24830220713073003,multi_owner_voxel_fraction,sidecar_original_mask
False,0.38294159544159545,0.24537037037037035,0.24537037037037035,0.5205128205128206,voxel_vote_entropy,sidecar_strict_unified
False,0.33425925925925926,0.24537037037037035,0.24537037037037035,0.42314814814814816,voxel_vote_entropy,sidecar_original_unified
False,0.26412037037037034,0.2412037037037037,0.287037037037037,0.2412037037037037,foreign_owner_link_fraction,sidecar_original_unified
False,0.30142529361437354,0.23478260869565215,0.23478260869565215,0.36806797853309486,foreign_owner_link_fraction,sidecar_conservative_unified
False,0.6071428571428572,0.2142857142857143,1.0,0.2142857142857143,size_num_detections,geometry_overmerge_2cm
False,0.6071428571428572,0.2142857142857143,1.0,0.2142857142857143,size_num_detections,geometry_overmerge_5cm
False,0.6071428571428572,0.2142857142857143,1.0,0.2142857142857143,size_num_detections,geometry_overmerge_7cm
False,0.35714285714285715,0.2142857142857143,0.5,0.2142857142857143,nonspatial_owner_label_entropy,geometry_overmerge_2cm
False,0.35714285714285715,0.2142857142857143,0.5,0.2142857142857143,nonspatial_owner_label_entropy,geometry_overmerge_5cm
False,0.35714285714285715,0.2142857142857143,0.5,0.2142857142857143,nonspatial_owner_label_entropy,geometry_overmerge_7cm
True,0.5714285714285714,0.1428571428571429,1.0,0.1428571428571429,size_object_voxels,geometry_overmerge_2cm
True,0.5714285714285714,0.1428571428571429,1.0,0.1428571428571429,size_object_voxels,geometry_overmerge_5cm
True,0.5714285714285714,0.1428571428571429,1.0,0.1428571428571429,size_object_voxels,geometry_overmerge_7cm
True,0.48809523809523814,0.1428571428571429,0.8333333333333334,0.1428571428571429,mean_owner_entropy_size_residual,geometry_overmerge_2cm
True,0.48809523809523814,0.1428571428571429,0.8333333333333334,0.1428571428571429,mean_owner_entropy_size_residual,geometry_overmerge_5cm
True,0.48809523809523814,0.1428571428571429,0.8333333333333334,0.1428571428571429,mean_owner_entropy_size_residual,geometry_overmerge_7cm
True,0.4047619047619048,0.1428571428571429,0.6666666666666667,0.1428571428571429,voxel_mean_disagreement,geometry_overmerge_2cm
True,0.4047619047619048,0.1428571428571429,0.6666666666666667,0.1428571428571429,voxel_mean_disagreement,geometry_overmerge_5cm
True,0.4047619047619048,0.1428571428571429,0.6666666666666667,0.1428571428571429,voxel_mean_disagreement,geometry_overmerge_7cm
True,0.32142857142857145,0.1428571428571429,0.5,0.1428571428571429,framebalanced_mean_disagreement,geometry_overmerge_2cm
True,0.32142857142857145,0.1428571428571429,0.5,0.1428571428571429,framebalanced_mean_disagreement,geometry_overmerge_5cm
True,0.32142857142857145,0.1428571428571429,0.5,0.1428571428571429,framebalanced_mean_disagreement,geometry_overmerge_7cm
True,0.23809523809523814,0.1428571428571429,0.33333333333333337,0.1428571428571429,persistent_conflict_fraction,geometry_overmerge_2cm
True,0.23809523809523814,0.1428571428571429,0.33333333333333337,0.1428571428571429,voxel_vote_entropy,geometry_overmerge_2cm
True,0.23809523809523814,0.1428571428571429,0.33333333333333337,0.1428571428571429,persistent_conflict_fraction,geometry_overmerge_5cm
True,0.23809523809523814,0.1428571428571429,0.33333333333333337,0.1428571428571429,voxel_vote_entropy,geometry_overmerge_5cm
True,0.23809523809523814,0.1428571428571429,0.33333333333333337,0.1428571428571429,persistent_conflict_fraction,geometry_overmerge_7cm
True,0.23809523809523814,0.1428571428571429,0.33333333333333337,0.1428571428571429,voxel_vote_entropy,geometry_overmerge_7cm
False,0.5714285714285714,0.14285714285714285,1.0,0.14285714285714285,size_object_voxels,geometry_partition_2cm
False,0.5714285714285714,0.14285714285714285,1.0,0.14285714285714285,size_object_voxels,geometry_partition_5cm
False,0.5714285714285714,0.14285714285714285,1.0,0.14285714285714285,size_object_voxels,geometry_partition_7cm
False,0.488095238095238,0.14285714285714285,0.8333333333333333,0.14285714285714285,nonspatial_owner_label_entropy,geometry_partition_2cm
False,0.488095238095238,0.14285714285714285,0.8333333333333333,0.14285714285714285,nonspatial_owner_label_entropy,geometry_partition_5cm
False,0.488095238095238,0.14285714285714285,0.8333333333333333,0.14285714285714285,nonspatial_owner_label_entropy,geometry_partition_7cm
