ap_minus_prevalence,auroc,average_precision,bottom20_error_rate,bottom20_errors,n,positives,prevalence,scale,scene,score,target,top20_error_rate,top20_errors,top20_n,top_bottom_ratio
0.11201814058956916,0.6153846153846154,0.46201814058956914,0.25,1,20,7,0.35,0.05,room0,multi_owner_voxel_fraction,sidecar_strict_association,0.25,1,4,1.0
0.17701504844361982,0.6703296703296704,0.5270150484436198,0.25,1,20,7,0.35,0.05,room0,mean_owner_entropy,sidecar_strict_association,0.5,2,4,2.0
0.2155939298796442,0.6923076923076923,0.5655939298796442,0.25,1,20,7,0.35,0.05,room0,foreign_owner_link_fraction,sidecar_strict_association,0.5,2,4,2.0
-0.008426097711811908,0.4505494505494505,0.34157390228818807,0.25,1,20,7,0.35,0.05,room0,semantic_mean,sidecar_strict_association,0.0,0,4,0.0
0.13092145949288808,0.5384615384615384,0.48092145949288806,0.25,1,20,7,0.35,0.05,room0,combined_mean,sidecar_strict_association,0.25,1,4,1.0
0.019976452119309318,0.42857142857142855,0.3699764521193093,0.25,1,20,7,0.35,0.05,room0,combined_top2_mean,sidecar_strict_association,0.25,1,4,1.0
-0.031619570905285166,0.4065934065934066,0.3183804290947148,0.25,1,20,7,0.35,0.05,room0,framebalanced_semantic_mean,sidecar_strict_association,0.0,0,4,0.0
0.2038548752834467,0.6483516483516483,0.5538548752834467,0.25,1,20,7,0.35,0.05,room0,owner_overlap_mean,sidecar_strict_association,0.25,1,4,1.0
0.09886681945505477,0.4945054945054945,0.44886681945505474,0.25,1,20,7,0.35,0.05,room0,size_num_detections,sidecar_strict_association,0.25,1,4,1.0
-0.02747707474598232,0.3846153846153846,0.32252292525401766,0.25,1,20,7,0.35,0.05,room0,size_object_voxels,sidecar_strict_association,0.25,1,4,1.0
-0.044699546485260755,0.31868131868131866,0.3053004535147392,0.5,2,20,7,0.35,0.05,room0,framebalanced_mean_disagreement_size_residual,sidecar_strict_association,0.25,1,4,0.5
0.06799628942486091,0.5604395604395604,0.4179962894248609,0.25,1,20,7,0.35,0.05,room0,framebalanced_majority_entropy_size_residual,sidecar_strict_association,0.25,1,4,1.0
0.23015873015873012,0.6483516483516483,0.5801587301587301,0.25,1,20,7,0.35,0.05,room0,mean_owner_entropy_size_residual,sidecar_strict_association,0.5,2,4,2.0
0.10561660561660563,0.6043956043956044,0.4556166056166056,0.25,1,20,7,0.35,0.05,room0,voxel_second_region_size_residual,sidecar_strict_association,0.5,2,4,2.0
0.1490311826706151,0.6565295169946332,0.5258427768735137,0.07142857142857142,1,69,26,0.37681159420289856,0.05,room0,voxel_majority_entropy,sidecar_conservative_unified,0.5714285714285714,8,14,8.0
0.03708889984442004,0.5661896243291592,0.4139004940473186,0.14285714285714285,2,69,26,0.37681159420289856,0.05,room0,voxel_vote_entropy,sidecar_conservative_unified,0.2857142857142857,4,14,2.0
0.06850883188269563,0.6082289803220036,0.4453204260855942,0.21428571428571427,3,69,26,0.37681159420289856,0.05,room0,voxel_mean_disagreement,sidecar_conservative_unified,0.42857142857142855,6,14,2.0
0.08532749054394839,0.6068872987477638,0.46213908474684695,0.07142857142857142,1,69,26,0.37681159420289856,0.05,room0,voxel_second_region,sidecar_conservative_unified,0.5,7,14,7.0
0.2326825551625199,0.6949910554561718,0.6094941493654185,0.07142857142857142,1,69,26,0.37681159420289856,0.05,room0,voxel_second_fraction,sidecar_conservative_unified,0.6428571428571429,9,14,9.000000000000002
-0.0019947443860487413,0.5076028622540251,0.3748168498168498,0.2857142857142857,4,69,26,0.37681159420289856,0.05,room0,fragmentation,sidecar_conservative_unified,0.5714285714285714,8,14,2.0
-0.017881895258476166,0.48389982110912344,0.3589296989444224,0.35714285714285715,5,69,26,0.37681159420289856,0.05,room0,pair_conflict,sidecar_conservative_unified,0.35714285714285715,5,14,1.0
0.14990111069454737,0.70304114490161,0.5267127048974459,0.07142857142857142,1,69,26,0.37681159420289856,0.05,room0,nonspatial_owner_label_entropy,sidecar_conservative_unified,0.5714285714285714,8,14,8.0
0.06783823679596679,0.6100178890876565,0.44464983099886535,0.21428571428571427,3,69,26,0.37681159420289856,0.05,room0,frozen_semantic_max,sidecar_conservative_unified,0.5,7,14,2.3333333333333335
0.003444908182047013,0.5156529516994633,0.38025650238494557,0.42857142857142855,6,69,26,0.37681159420289856,0.05,room0,frozen_combined_max,sidecar_conservative_unified,0.21428571428571427,3,14,0.5
0.14536552546877823,0.6574239713774598,0.5221771196716768,0.07142857142857142,1,69,26,0.37681159420289856,0.05,room0,framebalanced_majority_entropy,sidecar_conservative_unified,0.5714285714285714,8,14,8.0
0.11050736134196487,0.6547406082289803,0.48731895554486343,0.14285714285714285,2,69,26,0.37681159420289856,0.05,room0,framebalanced_mean_disagreement,sidecar_conservative_unified,0.5714285714285714,8,14,4.0
0.04687566513749242,0.6095706618962433,0.423687259340391,0.14285714285714285,2,69,26,0.37681159420289856,0.05,room0,persistent_conflict_fraction,sidecar_conservative_unified,0.42857142857142855,6,14,3.0
-0.06664919912236461,0.3828264758497317,0.31016239508053395,0.5,7,69,26,0.37681159420289856,0.05,room0,multi_owner_voxel_fraction,sidecar_conservative_unified,0.21428571428571427,3,14,0.42857142857142855
-0.022281606221143224,0.42620751341681573,0.35452998798175533,0.5,7,69,26,0.37681159420289856,0.05,room0,mean_owner_entropy,sidecar_conservative_unified,0.2857142857142857,4,14,0.5714285714285714
-0.07439570729412226,0.36806797853309486,0.3024158869087763,0.42857142857142855,6,69,26,0.37681159420289856,0.05,room0,foreign_owner_link_fraction,sidecar_conservative_unified,0.0,0,14,0.0
0.14599928710402288,0.6507155635062611,0.5228108813069214,0.14285714285714285,2,69,26,0.37681159420289856,0.05,room0,semantic_mean,sidecar_conservative_unified,0.5,7,14,3.5
0.07750619550011512,0.5805008944543828,0.4543177897030137,0.2857142857142857,4,69,26,0.37681159420289856,0.05,room0,combined_mean,sidecar_conservative_unified,0.5,7,14,1.75
0.062340628972624546,0.5581395348837209,0.4391522231755231,0.2857142857142857,4,69,26,0.37681159420289856,0.05,room0,combined_top2_mean,sidecar_conservative_unified,0.5,7,14,1.75
0.15679114339282763,0.661896243291592,0.5336027375957262,0.14285714285714285,2,69,26,0.37681159420289856,0.05,room0,framebalanced_semantic_mean,sidecar_conservative_unified,0.5714285714285714,8,14,4.0
-0.060156119596950774,0.3859570661896244,0.3166554746059478,0.5,7,69,26,0.37681159420289856,0.05,room0,owner_overlap_mean,sidecar_conservative_unified,0.21428571428571427,3,14,0.42857142857142855
0.38174687040533906,0.84391771019678,0.7585584646082376,0.0,0,69,26,0.37681159420289856,0.05,room0,size_num_detections,sidecar_conservative_unified,0.7857142857142857,11,14,
0.25820590093634843,0.7822003577817532,0.635017495139247,0.07142857142857142,1,69,26,0.37681159420289856,0.05,room0,size_object_voxels,sidecar_conservative_unified,0.7142857142857143,10,14,10.0
