ap_minus_prevalence,auroc,average_precision,bottom20pct,n,positives,prevalence,scene,score,target_level,task,top10,top20pct,top5,top_to_bottom_ratio,voxel_size_m
0.18477872436205778,0.837962962962963,0.9347787243620578,"{""error_rate"": 0.4, ""k"": 5, ""true_errors"": 2}",24,18,0.75,office0,nonspatial,object,overmerge_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.2, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 5, ""lift_vs_prevalence"": 1.3333333333333333, ""precision"": 1.0, ""true_errors"": 5}","{""k"": 5, ""lift_vs_prevalence"": 1.3333333333333333, ""precision"": 1.0, ""true_errors"": 5}",2.5,0.1
0.05100650983003918,0.6435185185185185,0.8010065098300392,"{""error_rate"": 0.4, ""k"": 5, ""true_errors"": 2}",24,18,0.75,office0,voxel_semantic,object,overmerge_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.0666666666666667, ""precision"": 0.8, ""true_errors"": 8}","{""k"": 5, ""lift_vs_prevalence"": 0.7999999999999999, ""precision"": 0.6, ""true_errors"": 3}","{""k"": 5, ""lift_vs_prevalence"": 0.7999999999999999, ""precision"": 0.6, ""true_errors"": 3}",1.4999999999999998,0.1
0.0,0.5,0.75,"{""error_rate"": 0.8, ""k"": 5, ""true_errors"": 4}",24,18,0.75,office0,fragmentation,object,overmerge_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.2, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 5, ""lift_vs_prevalence"": 1.3333333333333333, ""precision"": 1.0, ""true_errors"": 5}","{""k"": 5, ""lift_vs_prevalence"": 1.3333333333333333, ""precision"": 1.0, ""true_errors"": 5}",1.25,0.1
0.06927545183479134,0.5694444444444444,0.8192754518347913,"{""error_rate"": 0.8, ""k"": 5, ""true_errors"": 4}",24,18,0.75,office0,duplicate_incident,object,overmerge_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.0666666666666667, ""precision"": 0.8, ""true_errors"": 8}","{""k"": 5, ""lift_vs_prevalence"": 1.0666666666666667, ""precision"": 0.8, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 1.0666666666666667, ""precision"": 0.8, ""true_errors"": 4}",1.0,0.1
0.049274114592742,0.5972222222222223,0.799274114592742,"{""error_rate"": 0.4, ""k"": 5, ""true_errors"": 2}",24,18,0.75,office0,combined,object,overmerge_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.0666666666666667, ""precision"": 0.8, ""true_errors"": 8}","{""k"": 5, ""lift_vs_prevalence"": 0.7999999999999999, ""precision"": 0.6, ""true_errors"": 3}","{""k"": 5, ""lift_vs_prevalence"": 0.7999999999999999, ""precision"": 0.6, ""true_errors"": 3}",1.4999999999999998,0.1
-0.0026902434797171915,0.5317460317460317,0.36094612015664645,"{""error_rate"": 0.0, ""k"": 7, ""true_errors"": 0}",33,12,0.36363636363636365,office0,nonspatial,object,split_incident,"{""k"": 10, ""lift_vs_prevalence"": 0.825, ""precision"": 0.3, ""true_errors"": 3}","{""k"": 7, ""lift_vs_prevalence"": 0.39285714285714285, ""precision"": 0.14285714285714285, ""true_errors"": 1}","{""k"": 5, ""lift_vs_prevalence"": 0.55, ""precision"": 0.2, ""true_errors"": 1}",,0.1
-0.10466125605332322,0.18452380952380953,0.25897510758304043,"{""error_rate"": 0.7142857142857143, ""k"": 7, ""true_errors"": 5}",33,12,0.36363636363636365,office0,voxel_semantic,object,split_incident,"{""k"": 10, ""lift_vs_prevalence"": 0.0, ""precision"": 0.0, ""true_errors"": 0}","{""k"": 7, ""lift_vs_prevalence"": 0.0, ""precision"": 0.0, ""true_errors"": 0}","{""k"": 5, ""lift_vs_prevalence"": 0.0, ""precision"": 0.0, ""true_errors"": 0}",0.0,0.1
0.0,0.5,0.36363636363636365,"{""error_rate"": 0.0, ""k"": 7, ""true_errors"": 0}",33,12,0.36363636363636365,office0,fragmentation,object,split_incident,"{""k"": 10, ""lift_vs_prevalence"": 0.825, ""precision"": 0.3, ""true_errors"": 3}","{""k"": 7, ""lift_vs_prevalence"": 0.7857142857142857, ""precision"": 0.2857142857142857, ""true_errors"": 2}","{""k"": 5, ""lift_vs_prevalence"": 0.55, ""precision"": 0.2, ""true_errors"": 1}",,0.1
0.016085812335812355,0.42063492063492064,0.379722175972176,"{""error_rate"": 0.42857142857142855, ""k"": 7, ""true_errors"": 3}",33,12,0.36363636363636365,office0,duplicate_incident,object,split_incident,"{""k"": 10, ""lift_vs_prevalence"": 1.1, ""precision"": 0.4, ""true_errors"": 4}","{""k"": 7, ""lift_vs_prevalence"": 1.1785714285714284, ""precision"": 0.42857142857142855, ""true_errors"": 3}","{""k"": 5, ""lift_vs_prevalence"": 1.65, ""precision"": 0.6, ""true_errors"": 3}",1.0,0.1
-0.06166635297070083,0.26587301587301587,0.3019700106656628,"{""error_rate"": 0.7142857142857143, ""k"": 7, ""true_errors"": 5}",33,12,0.36363636363636365,office0,combined,object,split_incident,"{""k"": 10, ""lift_vs_prevalence"": 0.55, ""precision"": 0.2, ""true_errors"": 2}","{""k"": 7, ""lift_vs_prevalence"": 0.39285714285714285, ""precision"": 0.14285714285714285, ""true_errors"": 1}","{""k"": 5, ""lift_vs_prevalence"": 0.55, ""precision"": 0.2, ""true_errors"": 1}",0.19999999999999998,0.1
0.27667984189723294,0.9565217391304348,0.97364953886693,"{""error_rate"": 0.0, ""k"": 7, ""true_errors"": 0}",33,23,0.696969696969697,office0,nonspatial,object,merge_membership_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.434782608695652, ""precision"": 1.0, ""true_errors"": 10}","{""k"": 7, ""lift_vs_prevalence"": 1.434782608695652, ""precision"": 1.0, ""true_errors"": 7}","{""k"": 5, ""lift_vs_prevalence"": 1.434782608695652, ""precision"": 1.0, ""true_errors"": 5}",,0.1
-0.040661662300305323,0.4456521739130435,0.6563080346693917,"{""error_rate"": 0.5714285714285714, ""k"": 7, ""true_errors"": 4}",33,23,0.696969696969697,office0,voxel_semantic,object,merge_membership_repeated,"{""k"": 10, ""lift_vs_prevalence"": 0.8608695652173912, ""precision"": 0.6, ""true_errors"": 6}","{""k"": 7, ""lift_vs_prevalence"": 0.8198757763975154, ""precision"": 0.5714285714285714, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 0.8608695652173912, ""precision"": 0.6, ""true_errors"": 3}",1.0,0.1
0.0,0.5,0.696969696969697,"{""error_rate"": 0.14285714285714285, ""k"": 7, ""true_errors"": 1}",33,23,0.696969696969697,office0,fragmentation,object,merge_membership_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.434782608695652, ""precision"": 1.0, ""true_errors"": 10}","{""k"": 7, ""lift_vs_prevalence"": 1.434782608695652, ""precision"": 1.0, ""true_errors"": 7}","{""k"": 5, ""lift_vs_prevalence"": 1.434782608695652, ""precision"": 1.0, ""true_errors"": 5}",7.0,0.1
0.11374973272893873,0.6065217391304348,0.8107194296986358,"{""error_rate"": 0.5714285714285714, ""k"": 7, ""true_errors"": 4}",33,23,0.696969696969697,office0,duplicate_incident,object,merge_membership_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.2913043478260868, ""precision"": 0.9, ""true_errors"": 9}","{""k"": 7, ""lift_vs_prevalence"": 1.2298136645962732, ""precision"": 0.8571428571428571, ""true_errors"": 6}","{""k"": 5, ""lift_vs_prevalence"": 1.434782608695652, ""precision"": 1.0, ""true_errors"": 5}",1.5,0.1
-0.009854850352459699,0.4978260869565217,0.6871148466172373,"{""error_rate"": 0.5714285714285714, ""k"": 7, ""true_errors"": 4}",33,23,0.696969696969697,office0,combined,object,merge_membership_repeated,"{""k"": 10, ""lift_vs_prevalence"": 0.8608695652173912, ""precision"": 0.6, ""true_errors"": 6}","{""k"": 7, ""lift_vs_prevalence"": 0.8198757763975154, ""precision"": 0.5714285714285714, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 1.1478260869565218, ""precision"": 0.8, ""true_errors"": 4}",1.0,0.1
0.2386363636363633,0.9375,0.9659090909090906,"{""error_rate"": 0.0, ""k"": 7, ""true_errors"": 0}",33,24,0.7272727272727273,office0,nonspatial,object,unified_repeated,"{""k"": 10, ""lift_vs_prevalence"": 1.375, ""precision"": 1.0, ""true_errors"": 10}","{""k"": 7, ""lift_vs_prevalence"": 1.375, ""precision"": 1.0, ""true_errors"": 7}","{""k"": 5, ""lift_vs_prevalence"": 1.375, ""precision"": 1.0, ""true_errors"": 5}",,0.1
-0.06421995162365102,0.37962962962962965,0.6630527756490763,"{""error_rate"": 0.7142857142857143, ""k"": 7, ""true_errors"": 5}",33,24,0.7272727272727273,office0,voxel_semantic,object,unified_repeated,"{""k"": 10, ""lift_vs_prevalence"": 0.825, ""precision"": 0.6, ""true_errors"": 6}","{""k"": 7, ""lift_vs_prevalence"": 0.7857142857142857, ""precision"": 0.5714285714285714, ""true_errors"": 4}","{""k"": 5, ""lift_vs_prevalence"": 0.825, ""precision"": 0.6, ""true_errors"": 3}",0.7999999999999999,0.1
